Source,Mean-X,Mean-Y,Mean-Z,Mean-Mag,Variance-X,Variance-Y,Variance-Z,Variance-Mag,Skewness-X,Skewness-Y,Skewness-Z,Skewness-Mag,Kurtosis-X,Kurtosis-Y,Kurtosis-Z,Kurtosis-Mag,RMS-X,RMS-Y,RMS-Z,RMS-Mag,Label
oa_OA14_06-13-2016_14:31:04_select-spoon-for-stir-1,0.4932871292112348719986338261,0.4373608820133529254113221578,0.5915832729335662707487862573,0.885769440529391,0.00516844973373055,0.00660285837535044,0.0168983156707419,0.0188643495483697,0.000000245765347643315,0.000000480268890720663,0.00000759641001219689,0.00000761554357133498,0.00000000265591928423482,0.00000000597810504717669,0.000000228590822552493,0.000000228684402184375,0.4984983867368,0.444845365819234,0.605697188771363,0.901807698767078,1
oa_OA14_06-13-2016_14:31:04_stir-mug-1,0.4871928566609152579174992956,0.4455184518157422760178929526,0.5857340937641664706019626599,0.882568976957296,0.00210379444358448,0.00118032918277771,0.0017603144780368,0.00298627445191489,0.0000000149427466853599,0.00000000312248766563942,0.00000000697954301426449,0.0000000167853992628377,0.0000000000580080335505414,0.00000000000812391634953172,0.0000000000167490688560083,0.0000000000609217636054492,0.489347191700338,0.446841157561693,0.587234827880437,0.885422180200975,0
oa_OA14_06-13-2016_14:31:04_end-stir-1,0.4791760343838390170573921406,0.457377035119759560728851261,0.6209528347945467748543971407,0.907956963309466,0.00707680098993078,0.00511408223329837,0.0038927442523031,0.0095597284037708,0.00000060170827893489,0.000000242910375153231,0.00000010648663405461,0.000000657569545012656,0.0000000079484986341639,0.00000000252940240205881,0.000000000856027077405139,0.00000000838506347060635,0.486504340081106,0.462933941819176,0.624079455912215,0.916771222660091,0
oa_OA14_06-13-2016_14:31:04_select-toast,0.4845250715645624898416005253,0.4414195937178979194290666835,0.5778397454233473285420247631,0.87379321013821,0.0360819842562208,0.0167578152139024,0.00960170343486744,0.0409258679499972,0.0000767505689904022,0.00000787731782804973,0.00000153928192269457,0.000077169108880122,0.00000473891536143413,0.000000258453797064261,0.0000000292429127981322,0.00000474604807350307,0.520429177920363,0.460009861776872,0.586089135563684,0.908821256897432,1
oa_OA14_06-13-2016_14:31:04_select-knife-for-butter,0.5059991445467406195095364987,0.4154847962474246278487696699,0.5933187858437641307501371056,0.883566597280542,0.00917547286715144,0.00354129305505777,0.0015989640317846,0.00996427342120706,0.00000326369072460443,0.0000000872373041930706,0.00000000736673466287373,0.00000326486473868236,0.000000151289358349439,0.000000000710567783631256,0.0000000000243287921153124,0.000000151291028974788,0.514986026168851,0.41972480146856,0.594664733834875,0.891630899971456,1
oa_OA14_06-13-2016_14:31:04_scoop-and-spread-butter,0.4910740211260978757275970607,0.444132870509980309059447726,0.5884588080891703985066386204,0.885828126506557,0.00743895838105409,0.0112675731814993,0.0064171107655514,0.0149491009018219,0.000000836279775484859,0.00000247207974394344,0.000000503963570174744,0.00000265791674123998,0.0000000154745800763826,0.0000000566821585557452,0.00000000739701061941509,0.000000059220313180384,0.49859066638477,0.456641631751787,0.593886251384285,0.899897278603631,0
oa_OA14_06-13-2016_14:31:04_select-jelly,0.4759023346259329099916109876,0.4325071342115887234385157626,0.5884615091730140266401402198,0.87168365880319,0.00409906814392319,0.0112691416041102,0.0186005529284743,0.0221308942744523,0.000000114013933638213,0.00000303094706169951,0.00000983353267556185,0.000010290675592459,0.000000000793515571472204,0.0000000812538797869407,0.000000281706323148479,0.000000293191533215453,0.480189650290733,0.445344319317123,0.60405918642684,0.890955197359005,1
oa_OA14_06-13-2016_14:31:04_open-jelly-jar,0.4861435742083424148852517448,0.4497214876677620958242722365,0.5901122464884534654754333648,0.887027313373053,0.000440998553285114,0.000769989918631789,0.0014332454535146,0.00168569176566015,0.000000000174520271458024,0.000000000764603436653797,0.00000000609694526442201,0.00000000614717962140774,0.0,0.0,0.0000000000195156807841633,0.0000000000195156807841633,0.486596931039795,0.450576748610863,0.591325383278245,0.88851656630321,0
oa_OA14_06-13-2016_14:31:04_move-jelly,0.4885924127094030167104735741,0.4426119746425237706831377396,0.5847787242732539634305490655,0.881245744509898,0.00205960997848279,0.00120667045337639,0.00390888491720037,0.00458011224124846,0.0000000136324868785229,0.0000000031553429574373,0.000000101131460889811,0.000000102094922838403,0.0000000000472070720089813,0.00000000000756507468324911,0.000000000730125302368306,0.000000000731688933332352,0.490695583570586,0.443973006555951,0.588111419103434,0.885307419807303,0
oa_OA14_06-13-2016_14:31:04_select-knife-for-jelly,0.4893393384819885942155571788,0.4132666162879562746312361229,0.5639008038623412231895776545,0.853361822980546,0.00804360828523555,0.00203005643496854,0.00971125616927125,0.0127722065345294,0.000000777210089456638,0.0000000135117082744245,0.00000133900706909229,0.00000154828228062353,0.0000000098317894548707,0.0000000000464778404365294,0.000000019848428425715,0.0000000221500870211674,0.497490297866426,0.415715470692474,0.572446829640855,0.864876477775964,1
