Random Forest Predictions
Source,Prediction
ya_YA17_02-22-2016_10:15:31_3314,0
ya_YA17_02-22-2016_10:15:31_3358,0
ya_YA17_02-22-2016_10:15:31_3380,0
ya_YA17_02-22-2016_10:15:31_3402,0
ya_YA17_02-22-2016_10:15:31_3424,0
ya_YA17_02-22-2016_10:15:31_3446,0
ya_YA17_02-22-2016_10:15:31_3468,0
ya_YA17_02-22-2016_10:15:31_3490,0
ya_YA17_02-22-2016_10:15:31_3512,0
ya_YA17_02-22-2016_10:15:31_3534,0
ya_YA17_02-22-2016_10:15:31_3556,0
ya_YA17_02-22-2016_10:15:31_3578,0
ya_YA17_02-22-2016_10:15:31_3600,0
ya_YA17_02-22-2016_10:15:31_3622,0
ya_YA17_02-22-2016_10:15:31_3644,0
ya_YA17_02-22-2016_10:15:31_3666,0
ya_YA17_02-22-2016_10:15:31_3688,0
ya_YA17_02-22-2016_10:15:31_3710,0
ya_YA17_02-22-2016_10:15:31_3732,0
ya_YA17_02-22-2016_10:15:31_3754,0
ya_YA17_02-22-2016_10:15:31_3776,0
ya_YA17_02-22-2016_10:15:31_3798,0
ya_YA17_02-22-2016_10:15:31_4084,0
ya_YA17_02-22-2016_10:15:31_4106,0
ya_YA17_02-22-2016_10:15:31_4128,0
ya_YA17_02-22-2016_10:15:31_4150,0
ya_YA17_02-22-2016_10:15:31_4172,0
ya_YA17_02-22-2016_10:15:31_4194,0
ya_YA17_02-22-2016_10:15:31_4216,0
ya_YA17_02-22-2016_10:15:31_4238,0
ya_YA17_02-22-2016_10:15:31_4260,0
ya_YA17_02-22-2016_10:15:31_4282,0
ya_YA17_02-22-2016_10:15:31_4304,0
ya_YA17_02-22-2016_10:15:31_4326,0
ya_YA17_02-22-2016_10:15:31_4348,0
ya_YA17_02-22-2016_10:15:31_4370,0
ya_YA17_02-22-2016_10:15:31_4392,0
ya_YA17_02-22-2016_10:15:31_4414,0
ya_YA17_02-22-2016_10:15:31_4436,0
ya_YA17_02-22-2016_10:15:31_4458,0
ya_YA17_02-22-2016_10:15:31_4480,0
ya_YA17_02-22-2016_10:15:31_4502,0
ya_YA17_02-22-2016_10:15:31_4524,0
ya_YA17_02-22-2016_10:15:31_4546,0
ya_YA17_02-22-2016_10:15:31_4568,0
ya_YA17_02-22-2016_10:15:31_4590,0
ya_YA17_02-22-2016_10:15:31_4612,0
ya_YA17_02-22-2016_10:15:31_4634,0
ya_YA17_02-22-2016_10:15:31_4656,0
ya_YA17_02-22-2016_10:15:31_4678,0
ya_YA17_02-22-2016_10:15:31_4700,0
ya_YA17_02-22-2016_10:15:31_4722,0
ya_YA17_02-22-2016_10:15:31_4744,0
ya_YA17_02-22-2016_10:15:31_4766,0
ya_YA18_02-23-2016_09:55:12_43,1
ya_YA18_02-23-2016_09:55:12_65,1
ya_YA18_02-23-2016_09:55:12_153,0
ya_YA18_02-23-2016_09:55:12_175,0
ya_YA18_02-23-2016_09:55:12_197,0
ya_YA18_02-23-2016_09:55:12_219,0
ya_YA18_02-23-2016_09:55:12_241,0
ya_YA18_02-23-2016_09:55:12_263,0
ya_YA18_02-23-2016_09:55:12_417,0
ya_YA18_02-23-2016_09:55:12_439,0
ya_YA18_02-23-2016_09:55:12_463,0
ya_YA18_02-23-2016_09:55:12_485,0
ya_YA18_02-23-2016_09:55:12_507,0
ya_YA18_02-23-2016_09:55:12_529,0
ya_YA18_02-23-2016_09:55:12_551,0
ya_YA18_02-23-2016_09:55:12_573,0
ya_YA18_02-23-2016_09:55:12_595,0
ya_YA18_02-23-2016_09:55:12_617,0
ya_YA18_02-23-2016_09:55:12_639,0
ya_YA18_02-23-2016_09:55:12_661,0
ya_YA18_02-23-2016_09:55:12_683,0
ya_YA18_02-23-2016_09:55:12_705,0
ya_YA18_02-23-2016_09:55:12_727,0
ya_YA18_02-23-2016_09:55:12_749,0
ya_YA18_02-23-2016_09:55:12_771,0
ya_YA18_02-23-2016_09:55:12_793,0
ya_YA18_02-23-2016_09:55:12_815,0
ya_YA18_02-23-2016_09:55:12_837,0
ya_YA18_02-23-2016_09:55:12_859,0
ya_YA18_02-23-2016_09:55:12_881,0
ya_YA18_02-23-2016_09:55:12_903,0
ya_YA18_02-23-2016_09:55:12_925,0
ya_YA18_02-23-2016_09:55:12_947,0
ya_YA18_02-23-2016_09:55:12_969,0
ya_YA18_02-23-2016_09:55:12_991,0
ya_YA18_02-23-2016_09:55:12_1013,0
ya_YA18_02-23-2016_09:55:12_1035,0
ya_YA18_02-23-2016_09:55:12_1057,0
ya_YA18_02-23-2016_09:55:12_1079,0
ya_YA18_02-23-2016_09:55:12_1101,0
ya_YA18_02-23-2016_09:55:12_1123,0
ya_YA18_02-23-2016_09:55:12_1145,0
ya_YA18_02-23-2016_09:55:12_1167,0
ya_YA18_02-23-2016_09:55:12_1189,0
ya_YA18_02-23-2016_09:55:12_1211,0
ya_YA18_02-23-2016_09:55:12_1233,0
ya_YA18_02-23-2016_09:55:12_1255,0
ya_YA18_02-23-2016_09:55:12_1277,0
ya_YA18_02-23-2016_09:55:12_1299,0
ya_YA18_02-23-2016_09:55:12_1321,0
ya_YA18_02-23-2016_09:55:12_1343,0
ya_YA18_02-23-2016_09:55:12_1365,0
ya_YA18_02-23-2016_09:55:12_1387,0
ya_YA18_02-23-2016_09:55:12_1409,0
ya_YA18_02-23-2016_09:55:12_1431,0
ya_YA18_02-23-2016_09:55:12_1453,0
ya_YA18_02-23-2016_09:55:12_1475,0
ya_YA18_02-23-2016_09:55:12_1497,0
ya_YA18_02-23-2016_09:55:12_1519,0
ya_YA18_02-23-2016_09:55:12_1541,0
ya_YA18_02-23-2016_09:55:12_1563,0
ya_YA18_02-23-2016_09:55:12_1585,0
ya_YA18_02-23-2016_09:55:12_1607,0
ya_YA18_02-23-2016_09:55:12_1629,0
ya_YA18_02-23-2016_09:55:12_1651,0
ya_YA18_02-23-2016_09:55:12_1673,0
ya_YA18_02-23-2016_09:55:12_1695,0
ya_YA18_02-23-2016_09:55:12_1717,0
ya_YA18_02-23-2016_09:55:12_1739,0
ya_YA18_02-23-2016_09:55:12_1761,0
ya_YA18_02-23-2016_09:55:12_1783,0
ya_YA18_02-23-2016_09:55:12_1805,0
ya_YA18_02-23-2016_09:55:12_1827,0
ya_YA18_02-23-2016_09:55:12_1851,0
ya_YA18_02-23-2016_09:55:12_1873,0
ya_YA18_02-23-2016_09:55:12_1895,0
ya_YA18_02-23-2016_09:55:12_1917,0
ya_YA18_02-23-2016_09:55:12_1939,0
ya_YA18_02-23-2016_09:55:12_1961,0
ya_YA18_02-23-2016_09:55:12_1983,0
ya_YA18_02-23-2016_09:55:12_2005,0
ya_YA18_02-23-2016_09:55:12_2027,0
ya_YA18_02-23-2016_09:55:12_2049,0
ya_YA18_02-23-2016_09:55:12_2071,0
ya_YA18_02-23-2016_09:55:12_2093,0
ya_YA18_02-23-2016_09:55:12_2115,0
ya_YA18_02-23-2016_09:55:12_2137,0
ya_YA18_02-23-2016_09:55:12_2159,0
ya_YA18_02-23-2016_09:55:12_2181,0
ya_YA18_02-23-2016_09:55:12_2203,0
ya_YA18_02-23-2016_09:55:12_2247,0
ya_YA18_02-23-2016_09:55:12_2269,0
ya_YA18_02-23-2016_09:55:12_2291,0
ya_YA18_02-23-2016_09:55:12_2313,0
ya_YA18_02-23-2016_09:55:12_2335,0
ya_YA18_02-23-2016_09:55:12_2357,0
ya_YA18_02-23-2016_09:55:12_2401,0
ya_YA18_02-23-2016_09:55:12_2423,0
ya_YA18_02-23-2016_09:55:12_2445,0
ya_YA18_02-23-2016_09:55:12_2467,0
ya_YA18_02-23-2016_09:55:12_2489,0
ya_YA18_02-23-2016_09:55:12_2511,0
ya_YA18_02-23-2016_09:55:12_2533,0
ya_YA18_02-23-2016_09:55:12_2555,0
ya_YA18_02-23-2016_09:55:12_2577,0
ya_YA18_02-23-2016_09:55:12_2599,0
ya_YA18_02-23-2016_09:55:12_2621,0
ya_YA18_02-23-2016_09:55:12_2643,0
ya_YA18_02-23-2016_09:55:12_2665,0
ya_YA18_02-23-2016_09:55:12_2687,0
ya_YA18_02-23-2016_09:55:12_2709,0
ya_YA18_02-23-2016_09:55:12_2731,0
ya_YA18_02-23-2016_09:55:12_2753,0
ya_YA18_02-23-2016_09:55:12_2775,0
ya_YA18_02-23-2016_09:55:12_2797,0
ya_YA18_02-23-2016_09:55:12_2819,0
ya_YA18_02-23-2016_09:55:12_2841,0
ya_YA18_02-23-2016_09:55:12_2863,0
ya_YA18_02-23-2016_09:55:12_2885,0
ya_YA18_02-23-2016_09:55:12_2907,0
ya_YA18_02-23-2016_09:55:12_2929,0
ya_YA18_02-23-2016_09:55:12_2951,0
ya_YA18_02-23-2016_09:55:12_2973,0
ya_YA18_02-23-2016_09:55:12_2995,0
ya_YA18_02-23-2016_09:55:12_3017,0
ya_YA18_02-23-2016_09:55:12_3039,0
ya_YA18_02-23-2016_09:55:12_3063,0
ya_YA18_02-23-2016_09:55:12_3085,0
ya_YA18_02-23-2016_09:55:12_3107,0
ya_YA18_02-23-2016_09:55:12_3129,0
ya_YA18_02-23-2016_09:55:12_3151,0
ya_YA18_02-23-2016_09:55:12_3173,0
ya_YA18_02-23-2016_09:55:12_3195,0
ya_YA18_02-23-2016_09:55:12_3217,0
ya_YA18_02-23-2016_09:55:12_3261,0
ya_YA18_02-23-2016_09:55:12_3283,0
ya_YA18_02-23-2016_09:55:12_3305,0
ya_YA18_02-23-2016_09:55:12_3349,0
ya_YA18_02-23-2016_09:55:12_3371,0
ya_YA18_02-23-2016_09:55:12_3393,0
ya_YA18_02-23-2016_09:55:12_3415,0
ya_YA18_02-23-2016_09:55:12_3437,0
ya_YA18_02-23-2016_09:55:12_3459,0
ya_YA18_02-23-2016_09:55:12_3481,0
ya_YA18_02-23-2016_09:55:12_3503,0
ya_YA18_02-23-2016_09:55:12_3525,0
ya_YA18_02-23-2016_09:55:12_3547,0
ya_YA18_02-23-2016_09:55:12_3569,0
ya_YA18_02-23-2016_09:55:12_3591,0
ya_YA18_02-23-2016_09:55:12_3613,0
ya_YA18_02-23-2016_09:55:12_3635,0
ya_YA18_02-23-2016_09:55:12_3657,0
ya_YA19_02-23-2016_16:35:52_0,1
ya_YA19_02-23-2016_16:35:52_22,1
ya_YA19_02-23-2016_16:35:52_88,0
ya_YA19_02-23-2016_16:35:52_110,0
ya_YA19_02-23-2016_16:35:52_132,0
ya_YA19_02-23-2016_16:35:52_154,0
ya_YA19_02-23-2016_16:35:52_176,0
ya_YA19_02-23-2016_16:35:52_198,0
ya_YA19_02-23-2016_16:35:52_220,0
ya_YA19_02-23-2016_16:35:52_242,0
ya_YA19_02-23-2016_16:35:52_286,0
ya_YA19_02-23-2016_16:35:52_308,0
ya_YA19_02-23-2016_16:35:52_330,0
ya_YA19_02-23-2016_16:35:52_352,0
ya_YA19_02-23-2016_16:35:52_374,0
ya_YA19_02-23-2016_16:35:52_396,0
ya_YA19_02-23-2016_16:35:52_462,0
ya_YA19_02-23-2016_16:35:52_484,0
ya_YA19_02-23-2016_16:35:52_506,0
ya_YA19_02-23-2016_16:35:52_528,0
ya_YA19_02-23-2016_16:35:52_550,0
ya_YA19_02-23-2016_16:35:52_572,0
ya_YA19_02-23-2016_16:35:52_594,0
ya_YA19_02-23-2016_16:35:52_616,0
ya_YA19_02-23-2016_16:35:52_638,0
ya_YA19_02-23-2016_16:35:52_682,0
ya_YA19_02-23-2016_16:35:52_704,0
ya_YA19_02-23-2016_16:35:52_726,0
ya_YA19_02-23-2016_16:35:52_748,0
ya_YA19_02-23-2016_16:35:52_770,0
ya_YA19_02-23-2016_16:35:52_792,0
ya_YA19_02-23-2016_16:35:52_814,0
ya_YA19_02-23-2016_16:35:52_836,0
ya_YA19_02-23-2016_16:35:52_858,0
ya_YA19_02-23-2016_16:35:52_880,0
ya_YA19_02-23-2016_16:35:52_902,0
ya_YA19_02-23-2016_16:35:52_924,0
ya_YA19_02-23-2016_16:35:52_1100,0
ya_YA19_02-23-2016_16:35:52_1122,0
ya_YA19_02-23-2016_16:35:52_1146,0
ya_YA19_02-23-2016_16:35:52_1168,0
ya_YA19_02-23-2016_16:35:52_1190,0
ya_YA19_02-23-2016_16:35:52_1212,0
ya_YA19_02-23-2016_16:35:52_1234,0
ya_YA19_02-23-2016_16:35:52_1256,0
ya_YA19_02-23-2016_16:35:52_1278,0
ya_YA19_02-23-2016_16:35:52_1302,0
ya_YA19_02-23-2016_16:35:52_1324,0
ya_YA19_02-23-2016_16:35:52_1346,0
ya_YA19_02-23-2016_16:35:52_1368,0
ya_YA19_02-23-2016_16:35:52_1390,0
ya_YA19_02-23-2016_16:35:52_1412,0
ya_YA19_02-23-2016_16:35:52_1434,0
ya_YA19_02-23-2016_16:35:52_1456,0
ya_YA19_02-23-2016_16:35:52_1478,0
ya_YA19_02-23-2016_16:35:52_1500,0
ya_YA19_02-23-2016_16:35:52_1522,0
ya_YA19_02-23-2016_16:35:52_1544,0
ya_YA19_02-23-2016_16:35:52_1566,0
ya_YA19_02-23-2016_16:35:52_1588,0
ya_YA19_02-23-2016_16:35:52_1610,0
ya_YA19_02-23-2016_16:35:52_1632,0
ya_YA19_02-23-2016_16:35:52_1654,0
ya_YA19_02-23-2016_16:35:52_1676,0
ya_YA19_02-23-2016_16:35:52_1698,0
ya_YA19_02-23-2016_16:35:52_1764,0
ya_YA19_02-23-2016_16:35:52_1786,0
ya_YA19_02-23-2016_16:35:52_1830,0
ya_YA19_02-23-2016_16:35:52_1852,0
ya_YA19_02-23-2016_16:35:52_1874,0
ya_YA19_02-23-2016_16:35:52_1896,0
ya_YA19_02-23-2016_16:35:52_1918,0
ya_YA19_02-23-2016_16:35:52_1940,0
ya_YA19_02-23-2016_16:35:52_1962,0
ya_YA19_02-23-2016_16:35:52_1984,0
ya_YA19_02-23-2016_16:35:52_2006,0
ya_YA19_02-23-2016_16:35:52_2028,0
ya_YA19_02-23-2016_16:35:52_2050,0
ya_YA19_02-23-2016_16:35:52_2074,0
ya_YA19_02-23-2016_16:35:52_2096,0
ya_YA19_02-23-2016_16:35:52_2184,0
ya_YA19_02-23-2016_16:35:52_2206,0
ya_YA19_02-23-2016_16:35:52_2228,0
ya_YA19_02-23-2016_16:35:52_2250,0
ya_YA19_02-23-2016_16:35:52_2272,0
ya_YA19_02-23-2016_16:35:52_2318,0
ya_YA19_02-23-2016_16:35:52_2340,0
ya_YA19_02-23-2016_16:35:52_2362,0
ya_YA19_02-23-2016_16:35:52_2384,0
ya_YA19_02-23-2016_16:35:52_2406,0
ya_YA19_02-23-2016_16:35:52_2428,0
ya_YA19_02-23-2016_16:35:52_2450,0
ya_YA19_02-23-2016_16:35:52_2472,0
ya_YA19_02-23-2016_16:35:52_2494,0
ya_YA19_02-23-2016_16:35:52_2516,0
ya_YA19_02-23-2016_16:35:52_2538,0
ya_YA19_02-23-2016_16:35:52_2560,0
ya_YA19_02-23-2016_16:35:52_2582,0
ya_YA19_02-23-2016_16:35:52_2626,0
ya_YA19_02-23-2016_16:35:52_2648,0
ya_YA19_02-23-2016_16:35:52_2670,0
ya_YA19_02-23-2016_16:35:52_2692,0
ya_YA19_02-23-2016_16:35:52_2714,0
ya_YA19_02-23-2016_16:35:52_2736,0
ya_YA19_02-23-2016_16:35:52_2758,0
ya_YA19_02-23-2016_16:35:52_2780,0
ya_YA19_02-23-2016_16:35:52_2802,0
ya_YA19_02-23-2016_16:35:52_2824,0
ya_YA19_02-23-2016_16:35:52_2846,0
ya_YA19_02-23-2016_16:35:52_2868,0
ya_YA19_02-23-2016_16:35:52_2890,0
ya_YA19_02-23-2016_16:35:52_2912,0
ya_YA19_02-23-2016_16:35:52_2934,0
ya_YA19_02-23-2016_16:35:52_2956,0
ya_YA19_02-23-2016_16:35:52_2978,0
ya_YA19_02-23-2016_16:35:52_3000,0
ya_YA19_02-23-2016_16:35:52_3022,0
ya_YA19_02-23-2016_16:35:52_3044,0
ya_YA19_02-23-2016_16:35:52_3066,0
ya_YA19_02-23-2016_16:35:52_3088,0
ya_YA19_02-23-2016_16:35:52_3110,0
ya_YA19_02-23-2016_16:35:52_3132,0
ya_YA19_02-23-2016_16:35:52_3154,0
ya_YA19_02-23-2016_16:35:52_3176,0
ya_YA19_02-23-2016_16:35:52_3198,0
ya_YA19_02-23-2016_16:35:52_3220,0
ya_YA19_02-23-2016_16:35:52_3242,0
ya_YA19_02-23-2016_16:35:52_3264,0
ya_YA19_02-23-2016_16:35:52_3286,0
ya_YA19_02-23-2016_16:35:52_3308,0
ya_YA19_02-23-2016_16:35:52_3330,0
ya_YA19_02-23-2016_16:35:52_3352,0
ya_YA19_02-23-2016_16:35:52_3374,0
ya_YA19_02-23-2016_16:35:52_3396,0
ya_YA19_02-23-2016_16:35:52_3418,0
ya_YA19_02-23-2016_16:35:52_3440,0
ya_YA19_02-23-2016_16:35:52_3462,0
ya_YA19_02-23-2016_16:35:52_3484,0
ya_YA19_02-23-2016_16:35:52_3506,0
ya_YA19_02-23-2016_16:35:52_3528,0
ya_YA19_02-23-2016_16:35:52_3550,0
ya_YA19_02-23-2016_16:35:52_3572,0
ya_YA19_02-23-2016_16:35:52_3594,0
ya_YA19_02-23-2016_16:35:52_3616,0
ya_YA19_02-23-2016_16:35:52_3638,0
ya_YA19_02-23-2016_16:35:52_3660,0
ya_YA19_02-23-2016_16:35:52_3726,0
ya_YA19_02-23-2016_16:35:52_3748,0
ya_YA19_02-23-2016_16:35:52_3770,0
ya_YA19_02-23-2016_16:35:52_3792,0
ya_YA19_02-23-2016_16:35:52_3814,0
ya_YA19_02-23-2016_16:35:52_3836,0
ya_YA19_02-23-2016_16:35:52_3860,0
ya_YA19_02-23-2016_16:35:52_3882,0
ya_YA19_02-23-2016_16:35:52_3904,0
ya_YA19_02-23-2016_16:35:52_3926,0
ya_YA19_02-23-2016_16:35:52_3948,0
ya_YA19_02-23-2016_16:35:52_3970,0
ya_YA19_02-23-2016_16:35:52_3992,0
ya_YA19_02-23-2016_16:35:52_4014,0
ya_YA19_02-23-2016_16:35:52_4036,0
ya_YA19_02-23-2016_16:35:52_4058,0
ya_YA19_02-23-2016_16:35:52_4080,0
ya_YA19_02-23-2016_16:35:52_4102,0
ya_YA19_02-23-2016_16:35:52_4124,0
ya_YA19_02-23-2016_16:35:52_4146,0
ya_YA19_02-23-2016_16:35:52_4168,0
ya_YA19_02-23-2016_16:35:52_4190,0
ya_YA19_02-23-2016_16:35:52_4212,0
ya_YA19_02-23-2016_16:35:52_4234,0
ya_YA19_02-23-2016_16:35:52_4256,0
ya_YA19_02-23-2016_16:35:52_4280,0
ya_YA19_02-23-2016_16:35:52_4302,0
ya_YA19_02-23-2016_16:35:52_4324,0
ya_YA19_02-23-2016_16:35:52_4346,0
ya_YA19_02-23-2016_16:35:52_4368,0
ya_YA19_02-23-2016_16:35:52_4390,0
ya_YA19_02-23-2016_16:35:52_4412,0
ya_YA19_02-23-2016_16:35:52_4434,0
ya_YA19_02-23-2016_16:35:52_4456,0
ya_YA19_02-23-2016_16:35:52_4478,0
ya_YA19_02-23-2016_16:35:52_4500,0
ya_YA19_02-23-2016_16:35:52_4522,0
ya_YA19_02-23-2016_16:35:52_4544,0
ya_YA19_02-23-2016_16:35:52_4566,0
ya_YA19_02-23-2016_16:35:52_4588,0
ya_YA19_02-23-2016_16:35:52_4610,0
ya_YA19_02-23-2016_16:35:52_4632,0
ya_YA19_02-23-2016_16:35:52_4654,0
ya_YA19_02-23-2016_16:35:52_4676,0
ya_YA19_02-23-2016_16:35:52_4698,0
ya_YA19_02-23-2016_16:35:52_4720,0
ya_YA19_02-23-2016_16:35:52_4742,0
ya_YA19_02-23-2016_16:35:52_4764,0
ya_YA19_02-23-2016_16:35:52_4786,0
ya_YA19_02-23-2016_16:35:52_4808,0
ya_YA19_02-23-2016_16:35:52_4830,0
ya_YA19_02-23-2016_16:35:52_5028,0
ya_YA19_02-23-2016_16:35:52_5050,0
ya_YA19_02-23-2016_16:35:52_5072,0
ya_YA19_02-23-2016_16:35:52_5098,0
ya_YA19_02-23-2016_16:35:52_5120,0
ya_YA19_02-23-2016_16:35:52_5142,0
ya_YA19_02-23-2016_16:35:52_5164,0
ya_YA19_02-23-2016_16:35:52_5186,0
ya_YA19_02-23-2016_16:35:52_5208,0
ya_YA19_02-23-2016_16:35:52_5230,0
ya_YA19_02-23-2016_16:35:52_5252,0
ya_YA19_02-23-2016_16:35:52_5274,0
ya_YA19_02-23-2016_16:35:52_5296,0
ya_YA19_02-23-2016_16:35:52_5318,0
ya_YA19_02-23-2016_16:35:52_5340,0
ya_YA19_02-23-2016_16:35:52_5362,0
ya_YA19_02-23-2016_16:35:52_5384,0
ya_YA19_02-23-2016_16:35:52_5406,0
ya_YA19_02-23-2016_16:35:52_5428,0
ya_YA19_02-23-2016_16:35:52_5450,0
ya_YA19_02-23-2016_16:35:52_5472,0
ya_YA19_02-23-2016_16:35:52_5494,0
ya_YA19_02-23-2016_16:35:52_5516,0
ya_YA19_02-23-2016_16:35:52_5538,0
ya_YA19_02-23-2016_16:35:52_5560,0
ya_YA19_02-23-2016_16:35:52_5582,0
ya_YA1_01-20-2016_14:44:15_23,1
ya_YA1_01-20-2016_14:44:15_45,1
ya_YA1_01-20-2016_14:44:15_89,0
ya_YA1_01-20-2016_14:44:15_111,0
ya_YA1_01-20-2016_14:44:15_133,0
ya_YA1_01-20-2016_14:44:15_155,0
ya_YA1_01-20-2016_14:44:15_177,0
ya_YA1_01-20-2016_14:44:15_199,0
ya_YA1_01-20-2016_14:44:15_243,0
ya_YA1_01-20-2016_14:44:15_265,0
ya_YA1_01-20-2016_14:44:15_287,0
ya_YA1_01-20-2016_14:44:15_309,0
ya_YA1_01-20-2016_14:44:15_331,0
ya_YA1_01-20-2016_14:44:15_353,0
ya_YA1_01-20-2016_14:44:15_377,0
ya_YA1_01-20-2016_14:44:15_399,0
ya_YA1_01-20-2016_14:44:15_421,0
ya_YA1_01-20-2016_14:44:15_443,0
ya_YA1_01-20-2016_14:44:15_465,0
ya_YA1_01-20-2016_14:44:15_487,0
ya_YA1_01-20-2016_14:44:15_553,0
ya_YA1_01-20-2016_14:44:15_575,0
ya_YA1_01-20-2016_14:44:15_597,0
ya_YA1_01-20-2016_14:44:15_619,0
ya_YA1_01-20-2016_14:44:15_641,0
ya_YA1_01-20-2016_14:44:15_663,0
ya_YA1_01-20-2016_14:44:15_685,0
ya_YA1_01-20-2016_14:44:15_707,0
ya_YA1_01-20-2016_14:44:15_729,0
ya_YA1_01-20-2016_14:44:15_751,0
ya_YA1_01-20-2016_14:44:15_773,0
ya_YA1_01-20-2016_14:44:15_795,0
ya_YA1_01-20-2016_14:44:15_817,0
ya_YA1_01-20-2016_14:44:15_839,0
ya_YA1_01-20-2016_14:44:15_861,0
ya_YA1_01-20-2016_14:44:15_883,0
ya_YA1_01-20-2016_14:44:15_905,0
ya_YA1_01-20-2016_14:44:15_927,0
ya_YA1_01-20-2016_14:44:15_949,0
ya_YA1_01-20-2016_14:44:15_971,0
ya_YA1_01-20-2016_14:44:15_993,0
ya_YA1_01-20-2016_14:44:15_1015,0
ya_YA1_01-20-2016_14:44:15_1059,0
ya_YA1_01-20-2016_14:44:15_1081,0
ya_YA1_01-20-2016_14:44:15_1103,0
ya_YA1_01-20-2016_14:44:15_1125,0
ya_YA1_01-20-2016_14:44:15_1147,0
ya_YA1_01-20-2016_14:44:15_1169,0
ya_YA1_01-20-2016_14:44:15_1191,0
ya_YA1_01-20-2016_14:44:15_1213,0
ya_YA1_01-20-2016_14:44:15_1235,0
ya_YA1_01-20-2016_14:44:15_1257,0
ya_YA1_01-20-2016_14:44:15_1279,0
ya_YA1_01-20-2016_14:44:15_1301,0
ya_YA1_01-20-2016_14:44:15_1323,0
ya_YA1_01-20-2016_14:44:15_1345,0
ya_YA1_01-20-2016_14:44:15_1367,0
ya_YA1_01-20-2016_14:44:15_1389,0
ya_YA1_01-20-2016_14:44:15_1411,0
ya_YA1_01-20-2016_14:44:15_1433,0
ya_YA1_01-20-2016_14:44:15_1455,0
ya_YA1_01-20-2016_14:44:15_1477,0
ya_YA1_01-20-2016_14:44:15_1499,0
ya_YA1_01-20-2016_14:44:15_1521,0
ya_YA1_01-20-2016_14:44:15_1543,0
ya_YA1_01-20-2016_14:44:15_1565,0
ya_YA1_01-20-2016_14:44:15_1587,0
ya_YA1_01-20-2016_14:44:15_1609,0
ya_YA1_01-20-2016_14:44:15_1631,0
ya_YA1_01-20-2016_14:44:15_1653,0
ya_YA1_01-20-2016_14:44:15_1675,0
ya_YA1_01-20-2016_14:44:15_1697,0
ya_YA1_01-20-2016_14:44:15_1719,0
ya_YA1_01-20-2016_14:44:15_1741,0
ya_YA1_01-20-2016_14:44:15_1763,0
ya_YA1_01-20-2016_14:44:15_1785,0
ya_YA1_01-20-2016_14:44:15_1807,0
ya_YA1_01-20-2016_14:44:15_1829,0
ya_YA1_01-20-2016_14:44:15_1851,0
ya_YA1_01-20-2016_14:44:15_1873,0
ya_YA1_01-20-2016_14:44:15_1895,0
ya_YA1_01-20-2016_14:44:15_1917,0
ya_YA1_01-20-2016_14:44:15_1939,0
ya_YA1_01-20-2016_14:44:15_1961,0
ya_YA1_01-20-2016_14:44:15_1983,0
ya_YA1_01-20-2016_14:44:15_2005,0
ya_YA1_01-20-2016_14:44:15_2027,0
ya_YA1_01-20-2016_14:44:15_2049,0
ya_YA1_01-20-2016_14:44:15_2071,0
ya_YA1_01-20-2016_14:44:15_2093,0
ya_YA1_01-20-2016_14:44:15_2115,0
ya_YA1_01-20-2016_14:44:15_2137,0
ya_YA1_01-20-2016_14:44:15_2159,0
ya_YA1_01-20-2016_14:44:15_2181,0
ya_YA1_01-20-2016_14:44:15_2203,0
ya_YA1_01-20-2016_14:44:15_2225,0
ya_YA1_01-20-2016_14:44:15_2247,0
ya_YA1_01-20-2016_14:44:15_2269,0
ya_YA1_01-20-2016_14:44:15_2291,1
ya_YA1_01-20-2016_14:44:15_2313,0
ya_YA1_01-20-2016_14:44:15_2335,0
ya_YA1_01-20-2016_14:44:15_2357,0
ya_YA1_01-20-2016_14:44:15_2379,0
ya_YA1_01-20-2016_14:44:15_2401,0
ya_YA1_01-20-2016_14:44:15_2423,0
ya_YA1_01-20-2016_14:44:15_2445,0
ya_YA1_01-20-2016_14:44:15_2467,0
ya_YA1_01-20-2016_14:44:15_2489,0
ya_YA1_01-20-2016_14:44:15_2533,0
ya_YA1_01-20-2016_14:44:15_2555,0
ya_YA1_01-20-2016_14:44:15_2577,0
ya_YA1_01-20-2016_14:44:15_2599,0
ya_YA1_01-20-2016_14:44:15_2621,1
ya_YA1_01-20-2016_14:44:15_2643,0
ya_YA1_01-20-2016_14:44:15_2665,1
ya_YA1_01-20-2016_14:44:15_2687,0
ya_YA1_01-20-2016_14:44:15_2709,0
ya_YA1_01-20-2016_14:44:15_2731,0
ya_YA1_01-20-2016_14:44:15_2753,0
ya_YA1_01-20-2016_14:44:15_2775,0
ya_YA1_01-20-2016_14:44:15_2797,0
ya_YA1_01-20-2016_14:44:15_2819,0
ya_YA1_01-20-2016_14:44:15_2841,0
ya_YA1_01-20-2016_14:44:15_2863,0
ya_YA1_01-20-2016_14:44:15_2885,0
ya_YA1_01-20-2016_14:44:15_2907,0
ya_YA1_01-20-2016_14:44:15_2929,1
ya_YA1_01-20-2016_14:44:15_2951,1
ya_YA1_01-20-2016_14:44:15_2973,0
ya_YA1_01-20-2016_14:44:15_2995,0
ya_YA1_01-20-2016_14:44:15_3017,0
ya_YA1_01-20-2016_14:44:15_3039,0
ya_YA1_01-20-2016_14:44:15_3061,0
ya_YA1_01-20-2016_14:44:15_3083,0
